KabKota_Angka,Pengeluaran_PerKapita,Total_Pengeluaran_RT,Makanan_Rupiah,NonMakanan_Rupiah,Kalori_PerKapita,Penimbang_Penduduk,Penimbang_RT
1,999983.3333333333,2999950,1268700,1731250,1623.198809523809,353.1928051932655,117.7309350644218
1,1523735.714285714,7618678.571428569,4572428.571428569,3046250,1678.779999999999,6908.357994944373,1381.671598988874
1,443086.9047619048,886173.8095238097,492257.1428571429,393916.6666666666,1246.753775510204,1455.308465277883,727.6542326389418
1,631261.9047619047,2525047.619047618,1405714.285714285,1119333.333333333,2080.491964285714,13775.94616166337,3443.986540415843
1,1129928.571428571,3389785.714285714,1213285.714285714,2176500,1902.103469387755,8986.450849830677,2995.483616610225
1,641454.7619047618,2565819.047619047,1394485.714285714,1171333.333333333,1969.453775510204,7438.182868397422,1859.545717099355
1,872069.841269841,2616209.523809523,1729542.857142856,886666.6666666665,1990.099115646258,5182.259872487032,1727.419957495677
1,1278219.841269841,3834659.523809524,2084742.857142857,1749916.666666666,2397.547006802721,2733.199031436227,911.0663438120758
1,1202172.023809523,4808688.095238094,2933571.428571427,1875116.666666666,2186.199311224489,12040.07818936693,3010.019547341734
1,971785.7142857142,2915357.142857142,1437857.142857142,1477499.999999999,1748.017959183673,8983.050291894266,2994.350097298088
1,519159.5238095239,2595797.619047619,1633714.285714286,962083.3333333336,1356.633857142857,20978.76145977416,4195.752291954832
1,478934.52380952367,1915738.095238095,1154571.428571428,761166.6666666666,1583.638928571428,7184.6532198938,1796.16330497345
1,1811616.666666666,5434849.999999999,2984100,2450749.999999999,2567.91200680272,8030.70824690427,2676.90274896809
1,876186.5079365079,2628559.523809523,1958142.857142857,670416.6666666666,1681.271904761904,4568.968949271496,1522.989649757165
1,925566.726190476,2776700.178571428,1312071.428571428,1464628.749999999,1786.190510204081,2217.134170973042,739.0447236576808
1,1057764.285714285,4231057.142857143,3177857.142857143,1053199.999999999,2702.269030612243,6872.999683664726,1718.249920916181
1,676280.8601190475,2705123.44047619,1871142.857142857,833980.5833333333,2503.586428571429,7206.63573572143,1801.658933930357
1,555442.6214285715,2777213.107142857,2142042.857142857,635170.25,1886.105428571428,13505.49409112346,2701.098818224692
1,4160464.285714285,16641857.14285714,8222357.142857142,8419500,2276.677602040816,2967.481160892723,741.8702902231809
1,715869.0476190475,2863476.19047619,1145142.857142857,1718333.333333333,1595.590499999999,7338.544254574268,1834.636063643567
1,1586961.309523809,6347845.238095236,2637428.571428571,3710416.666666666,1586.634999999999,5458.540132763143,1364.635033190785
1,1226107.142857142,4904428.57142857,2694428.57142857,2210000,1846.054158163265,6741.820908755985,1685.455227188996
1,1690815.476190476,6763261.904761905,2862428.571428571,3900833.333333333,1779.595586734694,3747.150721967113,936.7876804917784
1,4852931.547619048,19411726.19047619,7811142.857142858,11600583.33333333,2838.493941326531,2839.83042797904,709.9576069947599
1,2752942.857142856,13764714.28571428,7321714.285714284,6442999.999999999,2049.926734693877,5600.222845613993,1120.044569122798
1,3947338.095238095,19736690.47619047,5604857.142857143,14131833.33333333,2222.232,10837.48519400981,2167.497038801963
1,2747488.095238095,13737440.47619047,4128857.142857143,9608583.333333332,1594.125469387755,8186.057744959229,1637.211548991845
1,5668970.238095236,22675880.95238094,6952714.285714283,15723166.66666666,1408.96669642857,168.6074309204369,42.15185773010924
1,3422267.857142856,20533607.14285713,5610857.14285714,14922749.99999999,1551.955282312925,7539.057710782931,1256.509618463821
1,3390029.761904762,6780059.523809524,2303142.857142857,4476916.666666666,2019.42081632653,275.1587220776042,137.5793610388021
1,1395511.904761904,2791023.809523809,1242857.142857142,1548166.666666666,2130.058571428571,1339.325614913582,669.6628074567913
1,1120154.761904762,2240309.523809524,1097142.857142857,1143166.666666666,2518.136836734694,1721.327504575823,860.6637522879118
1,854636.9047619049,1709273.809523809,768857.142857143,940416.6666666667,2386.460714285713,125.416101178458,62.70805058922903
1,395444.4444444444,1186333.333333333,900000,286333.3333333333,1593.657619047618,5239.553174476419,1746.517724825473
1,362630.9523809523,1450523.809523809,762857.142857143,687666.6666666665,1252.540918367346,5939.306948130334,1484.826737032583
1,1106708.333333333,4426833.333333333,2130000,2296833.333333333,1405.833596938775,6158.328411445168,1539.582102861292
1,867324.4047619049,3469297.619047619,1555714.285714285,1913583.333333333,1971.624821428571,4338.677255322175,1084.669313830543
1,644470.2380952379,2577880.952380951,1765714.285714285,812166.6666666666,1662.088954081632,8695.801231264362,2173.95030781609
1,1267321.428571428,5069285.714285713,2494285.714285713,2575000,2654.206811224489,6320.564739233871,1580.141184808467
1,296657.738095238,1186630.952380952,775714.2857142854,410916.6666666666,1184.035,12955.49060992323,3238.872652480809
1,806303.5714285712,3225214.285714284,1886614.285714285,1338599.999999999,1980.683591836734,12372.52243218052,3093.13060804513
1,1644111.904761904,4932335.714285714,2638285.714285714,2294050,2128.973333333332,5083.012440887659,1694.337480295886
1,2341190.476190476,2341190.476190476,852857.142857143,1488333.333333333,2401.750510204081,195.6130797713597,195.6130797713597
1,740286.1904761902,3701430.952380951,2075014.285714285,1626416.666666666,1832.615620408163,7815.879017964078,1563.175803592815
1,921348.214285714,3685392.857142856,1955142.857142856,1730249.999999999,1957.347206632652,4626.191482320531,1156.547870580132
1,1073499.047619047,4293996.19047619,2160312.857142856,2133683.333333333,1898.237015306121,13136.88843809344,3284.22210952336
1,1803307.936507935,5409923.809523807,2584007.142857142,2825916.666666665,2753.142431972788,4068.75452989556,1356.251509965186
1,824537.4999999998,3298149.999999999,1949999.999999999,1348149.999999999,2192.864617346938,4242.404293194356,1060.601073298589
1,687317.2619047615,2749269.047619046,1404385.714285713,1344883.333333333,1939.866926020408,10598.01106588452,2649.502766471132
1,1139547.619047619,3418642.857142857,1298142.857142857,2120500,1280.127585034013,2629.565440437474,876.521813479158
1,476640.476190476,2383202.38095238,1468285.714285714,914916.6666666662,1603.263714285714,7372.463234979999,1474.492646995999
1,1032376.984126984,3097130.952380952,1930714.285714285,1166416.666666666,2708.747142857142,5064.542287563185,1688.180762521061
1,818547.619047619,1637095.238095238,942428.5714285712,694666.6666666667,1892.172857142857,3418.965502442883,1709.482751221441
1,466966.6666666666,2334833.333333333,1404000,930833.3333333333,1650.261469387754,10001.39206959535,2000.278413919071
1,1143678.571428571,2287357.142857142,1227857.142857142,1059499.999999999,1957.439285714286,5303.670860712226,2651.835430356113
1,610726.1904761905,1221452.380952381,634285.7142857143,587166.6666666667,1379.567040816326,43.47091613705436,21.73545806852718
1,612394.8412698411,3674369.047619047,2464285.714285713,1210083.333333333,1535.633435374149,8022.208056467633,1337.034676077938
1,1153357.142857142,3460071.428571428,2369571.428571428,1090499.999999999,2198.859523809523,5446.861274735409,1815.620424911803
1,733411.9047619046,3667059.523809523,2237142.857142856,1429916.666666666,1605.081163265306,9553.439800627786,1910.687960125557
1,681047.619047619,3405238.095238095,2072571.428571427,1332666.666666666,2152.890306122448,11361.80728406671,2272.361456813343
1,945160.7142857144,1890321.428571428,989571.4285714288,900750,2090.796785714285,113.2845393933858,56.64226969669294
1,537311.9047619047,2686559.523809523,1922142.857142857,764416.6666666666,2304.855428571428,8893.384922162635,1778.676984432527
1,8795738.095238093,17591476.19047618,5357142.857142857,12234333.33333333,2633.007142857142,41.78381933987555,20.89190966993777
1,1893583.333333333,7574333.333333333,4941000,2633333.333333333,1927.955918367346,3226.463151400039,806.6157878500098
1,407396.8253968253,1222190.476190475,636857.1428571428,585333.3333333331,1220.134761904761,2686.421866931066,895.4739556436888
1,599507.9365079365,1798523.809523809,1038857.142857142,759666.6666666666,1809.574761904761,5683.799678741606,1894.599892913868
1,2345226.19047619,9380904.76190476,4682571.428571428,4698333.333333333,2479.602589285713,9622.547463832763,2405.63686595819
1,378747.0238095238,1514988.095238095,1016571.428571428,498416.6666666668,1223.338035714286,8415.782377178895,2103.945594294723
1,589723.214285714,2358892.857142856,1493142.857142857,865749.9999999995,1646.693214285714,2829.654310603858,707.4135776509647
1,890714.2857142854,3562857.142857141,2397857.142857142,1164999.999999999,2428.912678571428,5459.363287849609,1364.840821962402
1,1066685.714285714,3200057.142857143,1949057.142857143,1251000,1941.342823129251,2376.604149558465,792.2013831861552
1,4750853.174603175,14252559.52380952,3912342.857142856,10340216.66666666,1751.150272108843,4791.858676657147,1597.286225552382
1,865839.2857142856,3463357.142857142,1560857.142857142,1902500,1831.491173469387,4462.424273454166,1115.606068363541
1,686833.3333333333,2747333.333333333,1290000,1457333.333333333,1453.148928571428,9695.553876087057,2423.888469021764
1,594955.357142857,2379821.428571428,1534071.428571428,845749.9999999997,1885.675867346938,8164.224484003788,2041.056121000947
1,2471048.809523809,9884195.23809524,4187528.571428571,5696666.666666667,1794.831431122449,4892.363959967043,1223.09098999176
1,566573.8095238094,2832869.047619047,1264285.714285713,1568583.333333333,1118.126857142857,6952.674593936257,1390.534918787251
1,852913.6904761905,3411654.761904762,1478571.428571428,1933083.333333333,1798.753214285714,9715.612082266212,2428.903020566553
1,534345.2380952379,2671726.190476189,1508142.857142856,1163583.333333333,1565.862734693877,8994.861946904124,1798.972389380825
1,806896.0317460316,2420688.095238094,1323771.428571428,1096916.666666666,1786.594727891156,4791.858676657147,1597.286225552382
1,404770.4081632653,2833392.857142857,1637142.857142857,1196250,1221.101020408163,26043.91206983443,3720.558867119204
1,1383297.619047619,2766595.238095238,1701428.571428571,1065166.666666666,4274.255408163265,1947.131543476008,973.565771738004
1,1197690.476190475,3593071.428571428,2198571.428571428,1394499.999999999,2638.060238095237,6781.115484752686,2260.371828250895
1,2008095.238095238,12048571.42857142,7538571.428571427,4510000,4110.245918367346,21678.44716666408,3613.074527777347
1,808869.0476190476,2426607.142857143,1572857.142857143,853749.9999999998,2478.439047619046,6104.019730806512,2034.67324360217
1,1140661.904761904,5703309.523809524,3647142.857142857,2056166.666666666,3517.499846938775,11417.67652321314,2283.535304642629
1,1948071.428571428,5844214.285714284,4195714.285714284,1648500,3724.698537414966,5866.663224745205,1955.554408248401
1,855595.2380952379,2566785.714285714,1654285.714285714,912500,3192.088333333332,4249.533458076486,1416.5111526921621
1,805130.9523809523,3220523.809523809,2592857.142857142,627666.6666666666,2790.481683673469,7981.34367834814,1995.335919587035
1,1295523.809523809,1295523.809523809,702857.1428571427,592666.6666666666,3498.825714285714,218.0771257012432,218.0771257012432
1,776303.5714285712,3105214.285714285,1867714.285714285,1237499.999999999,2004.039056122448,7456.950177342059,1864.237544335514
1,999546.4285714284,3998185.714285713,2319685.714285713,1678499.999999999,2023.87806122449,10156.66507907509,2539.166269768772
1,872286.3095238095,3489145.238095238,2163728.571428571,1325416.666666666,2266.792086734693,8537.158421591696,2134.289605397923
1,901252.3809523808,5407514.285714285,3199714.285714285,2207799.999999999,2120.398823129251,25174.51375172899,4195.752291954832
1,1485353.968253968,4456061.904761904,2910728.571428571,1545333.333333333,2294.822380952381,3744.853976330799,1248.284658776933
1,890157.1428571427,1780314.285714285,1023814.285714285,756499.9999999998,2451.135469387754,1502.975023855049,751.4875119275246
1,2904755.555555555,8714266.666666668,3420000,5294266.666666666,2790.952176870748,2818.273022895596,939.4243409651988
1,1987860.119047619,7951440.476190477,4190357.142857144,3761083.333333333,2386.828979591836,8975.82491167195,2243.956227917987
1,914964.2857142856,4574821.428571429,2694771.428571429,1880050,2298.016767346939,13257.15355391325,2651.430710782651
1,1369535.714285714,2739071.428571428,1741071.428571428,997999.9999999998,2884.717285714285,6367.933321124141,3183.96666056207
1,2510319.047619047,2510319.047619047,1369285.714285714,1141033.333333333,3610.968265306121,216.3026701434092,216.3026701434092
1,1368805.555555555,4106416.666666666,2349000,1757416.666666666,2549.769523809524,2368.124329988804,789.3747766629348
1,8689184.523809524,34756738.09523809,5930571.42857143,28826166.66666666,1881.991275510204,2936.176037333546,734.0440093333867
1,485458.7301587301,1456376.19047619,864042.8571428569,592333.3333333334,1723.333802721088,3815.172358179476,1271.724119393158
1,5029401.19047619,10058802.38095238,3044485.714285714,7014316.666666666,2538.715714285714,105.8401268046776,52.92006340233884
1,3067881.746031746,9203645.23809524,4283228.57142857,4920416.666666666,2720.921836734693,3433.853848692675,1144.617949564225
1,614422.619047619,3686535.714285715,2290285.714285714,1396250,1986.513469387755,12688.91643937391,2114.819406562318
1,1312816.666666666,3938449.999999999,2282699.999999999,1655749.999999999,2470.682380952381,759.6445219754441,253.2148406584813
1,937317.6190476192,4686588.095238095,2485071.428571429,2201516.666666666,1583.146718367346,10488.01711938974,2097.603423877948
1,1315353.571428571,1315353.571428571,897428.5714285712,417925,3028.722959183673,362.3003825057288,362.3003825057288
1,1413558.928571428,5654235.714285714,3853885.714285715,1800349.999999999,2759.04937755102,955.008870842912,238.752217710728
1,1855683.333333333,3711366.666666666,2393700,1317666.666666666,2693.034591836734,474.0629465487933,237.0314732743966
1,1266701.785714285,5066807.142857143,3071057.142857143,1995750,1937.106372448979,570.9452496698611,142.7363124174652
1,673223.214285714,2692892.857142856,1358142.857142856,1334749.999999999,1496.097170918367,1491.84152849434,372.960382123585
1,1875761.904761904,7503047.619047619,5017714.285714286,2485333.333333333,2742.193673469387,2073.197747053856,518.299436763464
1,1648726.19047619,8243630.952380953,5416714.285714286,2826916.666666666,2702.55106122449,2582.535047228138,516.5070094456277
1,992550.5952380951,7940404.761904763,5249571.428571429,2690833.333333333,1882.989457908163,6285.216132916589,785.6520166145737
1,4328023.809523809,17312095.23809523,6546428.571428571,10765666.66666666,2480.283002551019,1102.868778025964,275.7171945064912
1,3067330.952380951,6134661.904761902,3699728.57142857,2434933.333333332,3591.745826530611,167.1154430970514,83.5577215485257
1,1216244.999999999,2432489.999999999,1658489.999999999,773999.9999999997,2051.822551020407,45.11948421695815,22.55974210847907
1,749565.3061224492,5246957.142857144,3412457.142857144,1834500,1923.059766763848,24682.90761482794,3526.129659261135
1,552444.2857142857,2762221.428571429,1798971.428571429,963249.9999999998,2323.234159183673,14056.97352523544,2811.394705047088
1,1229151.111111111,3687453.333333333,2172870,1514583.333333333,2394.777438775509,2642.662198608517,880.8873995361724
1,1005653.523809523,5028267.619047619,3146434.285714285,1881833.333333333,1572.238428571428,20138.50622028817,4027.701244057635
